Calle;Género;Nombre;Religioso;Ficción;Descripción;Artículo;Imagen;Fecha Nacimiento;Fecha Muerte;Céntrica
Calle Juan Carlos Mendaro Corsini;Hombre;Juan Carlos Mendaro Corsini;0.0;;;;;;;
Calle de Juan de la Cierva;Hombre;Juan de la Cierva;0.0;;;;;;;1
Calle de Juan Negrín;Hombre;Juan Negrín;0.0;;;;;;;
Calle de Juan Ramón Jiménez;Hombre;Juan Ramón Jiménez;0.0;;;;;;;
Plaza del Labrador;NA;Labrador;0.0;;;;;;;1
Calle de León Felipe;Hombre;León Felipe;0.0;;;;;;;
Calle de Leonardo da Vinci;Hombre;Leonardo da Vinci;0.0;;;;;;;1
Calle de Lope de Vega;Hombre;Lope de Vega;0.0;;;;;;;
Calle de Luis de Góngora;Hombre;Luis de Góngora;0.0;;;;;;;
Calle de Luis Pasteur;Hombre;Luis Pasteur;0.0;;;;;;;
Calle de Luis Sauquilllo;Hombre;Luis Sauquilllo;0.0;;;;;;;1
Calle de Luis Sauquillo;Hombre;Luis Sauquillo;0.0;;;;;;;1
Calle de Luis Vives;Hombre;Luis Vives;0.0;;;;;;;1
Calle del Maestro;NA;Maestro;0.0;;;;;;;
Calle de Manuel Cobo Calleja;Hombre;Manuel Cobo Calleja;0.0;;;;;;;
Calle de Maximino Pérez;Hombre;Maximino Pérez;0.0;;;;;;;1
Avenida de Miguel de Cervantes;Hombre;Miguel de Cervantes;0.0;;;;;;;
Calle de Miguel de Unamuno;Hombre;Miguel de Unamuno;0.0;;;;;;;1
Calle de Miguel Hernández;Hombre;Miguel Hernández;0.0;;;;;;;
Calle Miguel Servet;Hombre;Miguel Servet;0.0;;;;;;;
Calle de Nicolás Copérnico;Hombre;Nicolás Copérnico;0.0;;;;;;;1
Avenida de Pablo Iglesias;Hombre;Pablo Iglesias;0.0;;;;;;;
Calle de Pablo Neruda;Hombre;Pablo Neruda;0.0;;;;;;;
Calle de Paulo Freire;Hombre;Paulo Freire;0.0;;;;;;;
Calle de Pinto;NA;Pinto;0.0;;;;;;;1
Travesía de Pinto;NA;Pinto;0.0;;;;;;;1
Calle de Pío Baroja;Hombre;Pío Baroja;0.0;;;;;;;
Calle de Rafael Alberti;Hombre;Rafael Alberti;0.0;;;;;;;
Calle de Ramón del Valle-Inclán;Hombre;Ramón del Valle-Inclán;0.0;;;;;;;
Calle de Ramón y Cajal;Hombre;Ramón y Cajal;0.0;;;;;;;
Calle del Río Ebro;NA;Río Ebro;0.0;;;;;;;
Calle del Río Miño;NA;Río Miño;0.0;;;;;;;
Calle del Río Tajo;NA;Río Tajo;0.0;;;;;;;
Calle del Río Tormes;NA;Río Tormes;0.0;;;;;;;
Calle de San Andrés;Hombre;San Andrés;1.0;;;;;;;1
Paseo de San Antonio;Hombre;San Antonio;1.0;;;;;;;1
Calle de San Francisco Javier;Hombre;San Francisco Javier;1.0;;;;;;;1
Calle de San Joaquín;Hombre;San Joaquín;1.0;;;;;;;1
Calle de San José;Hombre;San José;1.0;;;;;;;1
Calle de San Juan;Hombre;San Juan;1.0;;;;;;;
Calle de San Lorenzo;Hombre;San Lorenzo;1.0;;;;;;;
Calle de San Martín de la Vega;Hombre;San Martín de la Vega;1.0;;;;;;;1
Plaza de San Sebastián;Hombre;San Sebastián;1.0;;;;;;;
Paseo de Santiago de Compostela;Hombre;Santiago de Compostela;0.0;;;;;;;
Calle de Teleno;NA;Teleno;0.0;;;;;;;
Calle de Tierno Galván;Hombre;Tierno Galván;0.0;;;;;;;
Paseo de Tiselius;NA;Tiselius;0.0;;;;;;;
Calle de Tomás Edison;Hombre;Tomás Edison;0.0;;;;;;;1
Calle de Ana Frank;Mujer;Ana Frank;0.0;;víctima judío-alemana del Holocausto nazi y autora del diario homónimo;https://es.wikipedia.org/wiki/Ana_Frank;http://commons.wikimedia.org/wiki/Special:FilePath/Anne%20Frank%20lacht%20naar%20de%20schoolfotograaf.jpg;1929-06-12T00:00:00Z;1945-02-01T00:00:00Z;
Calle de Belén;NA;Belén;0.0;;;;;;;1
Calle de Clara Campoamor;Mujer;Clara Campoamor;0.0;;política española, feminista;https://es.wikipedia.org/wiki/Clara_Campoamor;http://commons.wikimedia.org/wiki/Special:FilePath/Clara%20Campoamor.png;1888-02-12T00:00:00Z;1972-04-30T00:00:00Z;
Calle de Dolores Ibárruri;Mujer;Dolores Ibárruri;0.0;;política española;https://es.wikipedia.org/wiki/Dolores_Ib%C3%A1rruri;http://commons.wikimedia.org/wiki/Special:FilePath/Dolores002.jpg;1895-12-09T00:00:00Z;1989-11-12T00:00:00Z;
Calle de Federica Montseny;Mujer;Federica Montseny;0.0;;política, sindicalista anarquista y escritora española;https://es.wikipedia.org/wiki/Federica_Montseny;http://commons.wikimedia.org/wiki/Special:FilePath/Federica%20Montseny.jpg;1905-02-12T00:00:00Z;1994-01-14T00:00:00Z;
Calle de Gabriela Mistral;Mujer;Gabriela Mistral;0.0;;poetisa, diplomática y profesora chilena;https://es.wikipedia.org/wiki/Gabriela_Mistral;http://commons.wikimedia.org/wiki/Special:FilePath/Gabriela%20Mistral%201945.jpg;1889-04-07T00:00:00Z;1957-01-10T00:00:00Z;
Calle de Lourdes;Mujer;Lourdes;1.0;;;;;;;1
Avenida de las Madres de Mayo;Mujer;Madres de Plaza de Mayo;0.0;;asociación argentina formada durante la última dictadura militar;https://es.wikipedia.org/wiki/Madres_de_Plaza_de_Mayo;http://commons.wikimedia.org/wiki/Special:FilePath/2%C2%AA%20Marcha%20de%20la%20Resistencia%209%20y%2010%20diciembre%201982.jpg;;;
Calle de María Curie;Mujer;Marie Curie;0.0;;física y química polaco-francesa;https://es.wikipedia.org/wiki/Marie_Curie;http://commons.wikimedia.org/wiki/Special:FilePath/Marie%20Curie%20c.%201920s.jpg;1867-11-07T00:00:00Z;1934-07-04T00:00:00Z;
Calle de María de Zayas;Mujer;María de Zayas;0.0;;escritora del Siglo de Oro español;https://es.wikipedia.org/wiki/Mar%C3%ADa_de_Zayas;http://commons.wikimedia.org/wiki/Special:FilePath/MariadeZayas.jpg;1590-09-12T00:00:00Z;1660-01-01T00:00:00Z;
Calle de María Guerrero;Mujer;María Guerrero;0.0;;actriz española;https://es.wikipedia.org/wiki/Mar%C3%ADa_Guerrero;http://commons.wikimedia.org/wiki/Special:FilePath/Mar%C3%ADa%20Guerrero%201912.png;1867-04-17T00:00:00Z;1928-01-23T00:00:00Z;
Calle de María Moliner;Mujer;María Moliner;0.0;;bibliotecaria, filóloga y lexicógrafa española;https://es.wikipedia.org/wiki/Mar%C3%ADa_Moliner;http://commons.wikimedia.org/wiki/Special:FilePath/MariaMoliner-Paniza.jpg;1900-03-30T00:00:00Z;1981-01-22T00:00:00Z;
Calle de María Montessori;Mujer;Maria Montessori;0.0;;pedagoga italiana;https://es.wikipedia.org/wiki/Maria_Montessori;http://commons.wikimedia.org/wiki/Special:FilePath/Maria%20Montessori%20%28portrait%29.jpg;1870-08-31T00:00:00Z;1952-05-06T00:00:00Z;
Calle de Mariana Pineda;Mujer;Mariana Pineda;0.0;;Liberal española del siglo XIX;https://es.wikipedia.org/wiki/Mariana_Pineda;http://commons.wikimedia.org/wiki/Special:FilePath/Mariana%20pineda5.JPG;1804-09-01T00:00:00Z;1831-05-26T00:00:00Z;
Calle de Nazaret;NA;Nazaret;0.0;;;;;;;1
Calle de Rosa de Luxemburgo;Mujer;Rosa Luxemburgo;0.0;;revolucionaria y teórica marxista de origen polaco;https://es.wikipedia.org/wiki/Rosa_Luxemburgo;http://commons.wikimedia.org/wiki/Special:FilePath/Rosa%20Luxemburg.jpg;1871-03-05T00:00:00Z;1919-01-15T00:00:00Z;
Calle de Rosalía de Castro;Mujer;Rosalía de Castro;0.0;;poetisa y novelista gallega;https://es.wikipedia.org/wiki/Rosal%C3%ADa_de_Castro;http://commons.wikimedia.org/wiki/Special:FilePath/Rosal%C3%ADa%20Castro%20de%20Murgu%C3%ADa%20por%20Luis%20Sellier.jpg;1838-02-23T00:00:00Z;1885-07-15T00:00:00Z;
Calle de Santa Ana;Mujer;Santa Ana;1.0;;;;;;;1
Calle de Santa Gema;Mujer;Gema Galgani;1.0;;Santa pasionista italiana;https://es.wikipedia.org/wiki/Gema_Galgani;http://commons.wikimedia.org/wiki/Special:FilePath/Galg%20gem.jpg;1878-03-12T00:00:00Z;1903-04-11T00:00:00Z;1
Calle de Santa Juana;Mujer;Juana de la Cruz;1.0;;Abadesa del monasterio de Santa María de la Cruz de Cubas de la Sagra;https://es.wikipedia.org/wiki/Juana_de_la_Cruz_(abadesa_de_Cubas_de_la_Sagra);http://commons.wikimedia.org/wiki/Special:FilePath/Santa%20juana-500x602.jpg;1481-05-12T00:00:00Z;1534-05-13T00:00:00Z;1
Calle de Santa Lucía;Mujer;Lucía de Siracusa;1.0;;mártir cristiana;https://es.wikipedia.org/wiki/Luc%C3%ADa_de_Siracusa;http://commons.wikimedia.org/wiki/Special:FilePath/Saint%20Lucy%20by%20Domenico%20di%20Pace%20Beccafumi.jpg;0283-01-01T00:00:00Z;0304-01-01T00:00:00Z;1
Calle de Santa María del Páramo;NA;Santa María del Páramo;1.0;;;;;;;
Calle de Teresa de Ávila;Mujer;Teresa de Jesús;0.0;;religiosa castellana;https://es.wikipedia.org/wiki/Teresa_de_Jes%C3%BAs;http://commons.wikimedia.org/wiki/Special:FilePath/Teresa%20de%20Jes%C3%BAs%20%28cropped%29.jpg;1515-04-07T00:00:00Z;1582-10-15T00:00:00Z;
Calle de la Tía Javiera;Mujer;Tía Javiera;0.0;1.0;antigua rosquillera de Madrid;https://es.wikipedia.org/wiki/T%C3%ADa_Javiera;http://commons.wikimedia.org/wiki/Special:FilePath/Tia%20Javiera.jpg;1850-01-01T00:00:00Z;1850-01-01T00:00:00Z;
Calle de Trinidad;NA;Trinidad;1.0;;;;;;;
Calle de Victoria Kent;Mujer;Victoria Kent;0.0;;política española;https://es.wikipedia.org/wiki/Victoria_Kent;http://commons.wikimedia.org/wiki/Special:FilePath/Victoria%20Kent.png;1892-02-09T00:00:00Z;1987-09-25T00:00:00Z;
Calle del Abedul;NA;Abedul;0.0;;;;;;;
Calle del Abeto;NA;Abeto;0.0;;;;;;;
Calle de los Abogados de Atocha;NA;Abogados de Atocha;0.0;;;;;;;
Calle de Acedinos;NA;Acedinos;0.0;;;;;;;
Calle de la Acequia;NA;Acequia;0.0;;;;;;;
acera avd universidad;NA;acera avd universidad;0.0;;;;;;;
Calle del Aconcagua;NA;Aconcagua;0.0;;;;;;;1
Calle del Agua Viva;NA;Agua Viva;0.0;;;;;;;1
Calle Águila;NA;Águila;0.0;;;;;;;
Camino del Álamo;NA;Álamo;0.0;;;;;;;
Calle del Álamo;NA;Álamo;0.0;;;;;;;
Travesía del Álamo;NA;Álamo;0.0;;;;;;;
Calle de Álava;NA;Álava;0.0;;;;;;;
Calle de Alba;NA;Alba;0.0;;;;;;;
Calle de Albacete;NA;Albacete;0.0;;;;;;;
Calle Albacete;NA;Albacete;0.0;;;;;;;
Calle de Albania;NA;Albania;0.0;;;;;;;1
Calle Alberca;NA;Alberca;0.0;;;;;;;
Plaza de la Albufera;NA;Albufera;0.0;;;;;;;
Calle del Alcaudón;NA;Alcaudón;0.0;;;;;;;
Calle de la Alcazaba;NA;Alcazaba;0.0;;;;;;;
Calle de Alcorcón;NA;Alcorcón;0.0;;;;;;;1
Calle de la Aldehuela;NA;Aldehuela;0.0;;;;;;;1
Calle de la Alegría;NA;Alegría;0.0;;;;;;;
Calle de Alemania;NA;Alemania;0.0;;;;;;;
Calle de Alfaguara;NA;Alfaguara;0.0;;;;;;;1
Calle de Alicante;NA;Alicante;0.0;;;;;;;1
Calle de Almanzor;NA;Almanzor;0.0;;;;;;;
Calle de Almazcara;NA;Almazcara;0.0;;;;;;;
Calle del Almendro;NA;Almendro;0.0;;;;;;;
Calle Alondra;NA;Alondra;0.0;;;;;;;
Calle de Altamira;NA;Altamira;0.0;;;;;;;
Avenida de América;NA;América;0.0;;;;;;;
Calle de la Amistad;NA;Amistad;0.0;;;;;;;
Calle del Amonio;NA;Amonio;0.0;;;;;;;
Calle de Andalucía;NA;Andalucía;0.0;;;;;;;1
Avenida de los Andes;NA;Andes;0.0;;;;;;;
Calle de Andorra;NA;Andorra;0.0;;;;;;;
Calle del Aneto;NA;Aneto;0.0;;;;;;;1
Calle de los Ángeles;NA;Ángeles;0.0;;;;;;;1
Antigua M-506;NA;Antigua M-506;0.0;;;;;;;
Calle de los Arados;NA;Arados;0.0;;;;;;;1
Calle de Aragón;NA;Aragón;0.0;;;;;;;1
Calle de Aravaca;NA;Aravaca;0.0;;;;;;;1
Calle de la Arena;NA;Arena;0.0;;;;;;;1
Travesía de la Arena;NA;Arena;0.0;;;;;;;1
Paseo de Argentina;NA;Argentina;0.0;;;;;;;
Calle de la Argentina;NA;Argentina;0.0;;;;;;;1
Avenida de la Arqueología;NA;Arqueología;0.0;;;;;;;
Calle de la Arquitectura;NA;Arquitectura;0.0;;;;;;;
Arroyada del Tesillo;NA;Arroyada del Tesillo;0.0;;;;;;;1
Calle de Arroyomolinos;NA;Arroyomolinos;0.0;;;;;;;1
Plaza de las Artes;NA;Artes;0.0;;;;;;;
Calle de Astorga;NA;Astorga;0.0;;;;;;;
Calle de la Atalaya;NA;Atalaya;0.0;;;;;;;
Plaza de Atenas;NA;Atenas;0.0;;;;;;;
Calle de Atienza;NA;Atienza;0.0;;;;;;;
Calle de Austria;NA;Austria;0.0;;;;;;;
Autovía Villaviciosa - Arganda;NA;Autovía Villaviciosa - Arganda;0.0;;;;;;;
Calle del Avellano;NA;Avellano;0.0;;;;;;;
Calle de Averroes;NA;Averroes;0.0;;;;;;;
Calle de Avicena;NA;Avicena;0.0;;;;;;;
Calle de Ávila;NA;Ávila;0.0;;;;;;;1
Calle de Avilés;NA;Avilés;0.0;;;;;;;
Calle del Azor;NA;Azor;0.0;;;;;;;
Calle de las Azucenas;NA;Azucenas;0.0;;;;;;;
Calle de Badajoz;NA;Badajoz;0.0;;;;;;;
Calle de la Balsa;NA;Balsa;0.0;;;;;;;
Calle de la Bañeza;NA;Bañeza;0.0;;;;;;;
Calle del Bañuelo;NA;Bañuelo;0.0;;;;;;;1
Calle de Barcelona;NA;Barcelona;0.0;;;;;;;
Calle de Barrios;NA;Barrios;0.0;;;;;;;
Calle de la Batalla de Brunete;NA;Batalla de Brunete;0.0;;;;;;;1
Calle de Batres;NA;Batres;0.0;;;;;;;1
Calle de la Beata;Mujer;Beata;1.0;;;;;;;1
Calle de Bélgica;NA;Bélgica;0.0;;;;;;;
Calle de Belmez;NA;Belmez;0.0;;;;;;;
Calle de Bembibre;NA;Bembibre;0.0;;;;;;;
Calle del Berilio;NA;Berilio;0.0;;;;;;;
Paseo de Berlín;NA;Berlín;0.0;;;;;;;
Calle del Berro;NA;Berro;0.0;;;;;;;1
Calle de Berruguete;NA;Berruguete;0.0;;;;;;;
Calle del Bierzo;NA;Bierzo;0.0;;;;;;;
Plaza de Bogotá;NA;Bogotá;0.0;;;;;;;
Calle de Bolivia;NA;Bolivia;0.0;;;;;;;1
Calle de Brañuelas;NA;Brañuelas;0.0;;;;;;;
Calle de Brasil;NA;Brasil;0.0;;;;;;;1
Calle de Brunete;NA;Brunete;0.0;;;;;;;1
Calle de Buenos Aires;NA;Buenos Aires;0.0;;;;;;;1
Calle de Burgos;NA;Burgos;0.0;;;;;;;
Calle de Cáceres;NA;Cáceres;0.0;;;;;;;
Plaza de Cádiz;NA;Cádiz;0.0;;;;;;;
Calle del Cadmio;NA;Cadmio;0.0;;;;;;;
Calle Calandria;NA;Calandria;0.0;;;;;;;
Calle del Callao;NA;Callao;0.0;;;;;;;1
Calle de Camino bajo de Getafe;NA;Camino bajo de Getafe;0.0;;;;;;;
Calle de Camino de Fregacedos;NA;Camino de Fregacedos;0.0;;;;;;;
Calle Camino de Getafe;NA;Camino de Getafe;0.0;;;;;;;1
Calle del Camino de la Casilla;NA;Camino de la Casilla;0.0;;;;;;;1
Calle de Camino Viejo de Getafe;NA;Camino Viejo de Getafe;0.0;;;;;;;1
Calle de Canarias;NA;Canarias;0.0;;;;;;;1
Calle del Canario;NA;Canario;0.0;;;;;;;
Avenida de Cantabria;NA;Cantabria;0.0;;;;;;;
Avenida de la Cantueña;NA;Cantueña;0.0;;;;;;;
Calle de Cañada de Recueros;NA;Cañada de Recueros;0.0;;;;;;;
Calle de Caracas;NA;Caracas;0.0;;;;;;;1
Paseo de Cares;NA;Cares;0.0;;;;;;;
Calle de Carranque;NA;Carranque;0.0;;;;;;;1
Calle de Casarrubuelos;NA;Casarrubuelos;0.0;;;;;;;1
Calle del Castaño;NA;Castaño;0.0;;;;;;;
Calle de Castilla La Nueva;NA;Castilla La Nueva;0.0;;;;;;;1
Calle de Castilla la Vieja;NA;Castilla la Vieja;0.0;;;;;;;1
Calle de Castillejos;NA;Castillejos;0.0;;;;;;;1
Calle del Cerezo;NA;Cerezo;0.0;;;;;;;
Calle del Cesio;NA;Cesio;0.0;;;;;;;
Calle de la Charca;NA;Charca;0.0;;;;;;;1
Calle de Checoslovaquia;NA;Checoslovaquia;0.0;;;;;;;
Paseo de Chile;NA;Chile;0.0;;;;;;;
Calle de Chipre;NA;Chipre;0.0;;;;;;;
Calle del Chopo;NA;Chopo;0.0;;;;;;;
Calle de las Ciencias;NA;Ciencias;0.0;;;;;;;
Calle del Cincel;NA;Cincel;0.0;;;;;;;
Calle del Cine;NA;Cine;0.0;;;;;;;
Calle Cistierna;NA;Cistierna;0.0;;;;;;;
Calle de los Claveles;NA;Claveles;0.0;;;;;;;
Calle de la Codorniz;NA;Codorniz;0.0;;;;;;;
Calle de Colombia;NA;Colombia;0.0;;;;;;;1
Paseo de Colonia;NA;Colonia;0.0;;;;;;;
Avenida de las Comarcas;NA;Comarcas;0.0;;;;;;;
Calle de la Comunidad de Madrid;NA;Comunidad de Madrid;0.0;;;;;;;1
Calle del Congosto;NA;Congosto;0.0;;;;;;;
Plaza de la Constitución;NA;Constitución;0.0;;;;;;;1
Calle de la Constitución;NA;Constitución;0.0;;;;;;;1
Paseo de la Convivencia;NA;Convivencia;0.0;;;;;;;
Calle de la Cooperación;NA;Cooperación;0.0;;;;;;;
Calle de Corfú;NA;Corfú;0.0;;;;;;;1
Calle de los Corralones;NA;Corralones;0.0;;;;;;;1
Calle de Corrullón;NA;Corrullón;0.0;;;;;;;
Plaza de La Coruña;NA;Coruña;0.0;;;;;;;
Calle de Costa Rica;NA;Costa Rica;0.0;;;;;;;
Plaza de Covadonga;NA;Covadonga;1.0;;;;;;;1
Calle de Covadonga;NA;Covadonga;1.0;;;;;;;1
Calle de Creta;NA;Creta;0.0;;;;;;;1
Calle de la Cruz de Luisa;NA;Cruz de Luisa;0.0;;;;;;;1
Calle de la Cruz Roja;NA;Cruz Roja;0.0;;;;;;;
Calle del Cuartel;NA;Cuartel;0.0;;;;;;;1
Calle de Cuatro Vientos;NA;Cuatro Vientos;0.0;;;;;;;1
Calle de Cuba;NA;Cuba;0.0;;;;;;;
Calle Cuesta de Móstoles;NA;Cuesta de Móstoles;0.0;;;;;;;
Travesía Cuesta de Móstoles;NA;Cuesta de Móstoles;0.0;;;;;;;
Calle de Cuzco;NA;Cuzco;0.0;;;;;;;1
Calle de la Danza;NA;Danza;0.0;;;;;;;
Calle de las Dehesillas;NA;Dehesillas;0.0;;;;;;;
Calle de Delicias;NA;Delicias;0.0;;;;;;;1
Calle del Diálogo;NA;Diálogo;0.0;;;;;;;
Calle de Dinamarca;NA;Dinamarca;0.0;;;;;;;
Calle de las Dunas;NA;Dunas;0.0;;;;;;;
Paseo de la Ecología;NA;Ecología;0.0;;;;;;;
Calle del Ecuador;NA;Ecuador;0.0;;;;;;;1
Calle de la Emancipación;NA;Emancipación;0.0;;;;;;;
Calle del Embalse;NA;Embalse;0.0;;;;;;;
Avenida de la Encina;NA;Encina;0.0;;;;;;;
Calle de los Encofradores;NA;Encofradores;0.0;;;;;;;
Calle del Encuentro;NA;Encuentro;0.0;;;;;;;
Calle del Enebro;NA;Enebro;0.0;;;;;;;
Calle de la Enfermería;NA;Enfermería;0.0;;;;;;;1
Calle del Entendimiento;NA;Entendimiento;0.0;;;;;;;
Calle de Las Eras;NA;Eras;0.0;;;;;;;1
Glorieta de la Ermita de Belén;NA;Ermita de Belén;0.0;;;;;;;1
Calle de Escocia;NA;Escocia;0.0;;;;;;;
Calle del Escorial;NA;Escorial;0.0;;;;;;;1
Callejón El Escorial;NA;Escorial;0.0;;;;;;;1
Calle de las Escuelas;NA;Escuelas;0.0;;;;;;;
Avenida de España;NA;España;0.0;;;;;;;
Plaza de España;NA;España;0.0;;;;;;;1
Paseo de la Estación;NA;Estación;0.0;;;;;;;1
Calle de la Estación;NA;Estación;0.0;;;;;;;1
Avenida de los Estados;NA;Estados;0.0;;;;;;;1
Calle del Estanque;NA;Estanque;0.0;;;;;;;
Paseo de Estoril;NA;Estoril;0.0;;;;;;;
Calle del Estuche;NA;Estuche;0.0;;;;;;;1
Avenida de Europa;NA;Europa;0.0;;;;;;;
Calle del Everest;NA;Everest;0.0;;;;;;;1
Travesía de Extremadura;NA;Extremadura;0.0;;;;;;;1
Calle de Extremadura;NA;Extremadura;0.0;;;;;;;1
Calle de Fabero;NA;Fabero;0.0;;;;;;;
Calle Faisán;NA;Faisán;0.0;;;;;;;
Calle de Fátima;Mujer;Fátima;1.0;;;;;;;1
Calle del Ferial;NA;Ferial;0.0;;;;;;;1
Calle de Ferrocarril;NA;Ferrocarril;0.0;;;;;;;1
Paseo del Ferrol;NA;Ferrol;0.0;;;;;;;
Calle de Finlandia;NA;Finlandia;0.0;;;;;;;
Calle Flores del Sil;NA;Flores del Sil;0.0;;;;;;;
Calle de la Fontana;NA;Fontana;0.0;;;;;;;1
Calle de la Forja;NA;Forja;0.0;;;;;;;
Calle de la Fragua;NA;Fragua;0.0;;;;;;;
Calle de Francia;NA;Francia;0.0;;;;;;;1
Avenida de la Fraternidad;NA;Fraternidad;0.0;;;;;;;
Calle de Fregacedos;NA;Fregacedos;0.0;;;;;;;
Calle de Fresno;NA;Fresno;0.0;;;;;;;
Calle de Frómista;NA;Frómista;0.0;;;;;;;
Calle de Fuendetodos;NA;Fuendetodos;0.0;;;;;;;1
Avenida de Fuenlabrada;NA;Fuenlabrada;0.0;;;;;;;
Carretera de Fuenlabrada a Arroyomolinos;NA;Fuenlabrada a Arroyomolinos;0.0;;;;;;;
Carretera de Fuenlabrada a Torrejón de la Calzada;NA;Fuenlabrada a Torrejón de la Calzada;0.0;;;;;;;
Camino de Fuenlabrada a Torrejón de Velasco;NA;Fuenlabrada a Torrejón de Velasco;0.0;;;;;;;1
Calle de la Fuente;NA;Fuente;0.0;;;;;;;1
Plaza Fuente de los Cuatro Caños;NA;Fuente de los Cuatro Caños;0.0;;;;;;;1
Calle de Fuente Labrada;NA;Fuente Labrada;0.0;;;;;;;
Calle de Fuentes Nuevas;NA;Fuentes Nuevas;0.0;;;;;;;
Calle de Fuentesaúco;NA;Fuentesaúco;0.0;;;;;;;1
Calle de Fuentevaqueros;NA;Fuentevaqueros;0.0;;;;;;;1
Calle de los Fundidores;NA;Fundidores;0.0;;;;;;;
Calle de Galapagar;NA;Galapagar;0.0;;;;;;;1
Calle de los Galenos;NA;Galenos;0.0;;;;;;;
Calle de Galicia;NA;Galicia;0.0;;;;;;;
Garaje;NA;Garaje;0.0;;;;;;;
Calle de las Gardenias;NA;Gardenias;0.0;;;;;;;
Calle Gavilán;NA;Gavilán;0.0;;;;;;;
Calle de Gazaperas;NA;Gazaperas;0.0;;;;;;;1
Calle de Gerona;NA;Gerona;0.0;;;;;;;
Calle de Getafe;NA;Getafe;0.0;;;;;;;1
Calle de Gijón;NA;Gijón;0.0;;;;;;;
Calle de los Girasoles;NA;Girasoles;0.0;;;;;;;
Calle Gorrión;NA;Gorrión;0.0;;;;;;;
Paseo de Granada;NA;Granada;0.0;;;;;;;
Paseo de Granados;NA;Granados;0.0;;;;;;;
Calle de Grecia;NA;Grecia;0.0;;;;;;;1
Travesía de Gredos;NA;Gredos;0.0;;;;;;;
Calle de Griñón;NA;Griñón;0.0;;;;;;;1
Calle de Guadalajara;NA;Guadalajara;0.0;;;;;;;
Calle del Guadalquivir;NA;Guadalquivir;0.0;;;;;;;
Plaza de Guatemala;NA;Guatemala;0.0;;;;;;;
Calle de La Habana;NA;Habana;0.0;;;;;;;1
Calle de Haití;NA;Haití;0.0;;;;;;;
