Calle;Género;Nombre;Religioso;Ficción;Descripción;Artículo;Imagen;Fecha Nacimiento;Fecha Muerte;Céntrica
Calle Rigoberta Menchú;Mujer;Rigoberta Menchú;0;;líder indígena quiche, Guatemala;https://es.wikipedia.org/wiki/Rigoberta_Mench%C3%BA;http://commons.wikimedia.org/wiki/Special:FilePath/Rigoberta%20Menchu%202009%20cropped.jpg;1959-01-09T00:00:00Z;;
Calle Santa Gema;Mujer;Gema Galgani;1;;Santa pasionista italiana;https://es.wikipedia.org/wiki/Gema_Galgani;http://commons.wikimedia.org/wiki/Special:FilePath/Galg%20gem.jpg;1878-03-12T00:00:00Z;1903-04-11T00:00:00Z;1
Calle Santa María la Blanca;Mujer;Virgen Blanca;1;;advocación mariana;https://es.wikipedia.org/wiki/Virgen_Blanca;;;;1
Plaza Santa Marta de Ortigueira;Mujer;Santa Marta de Ortigueira;1;;;;;;;
Calle Señorita Elena;Mujer;Señorita Elena;0;;;;;;;
Calle de Venus;Mujer;Venus;0;1.0;diosa romana de la belleza y el amor erótico;https://es.wikipedia.org/wiki/Venus_(mitolog%C3%ADa);http://commons.wikimedia.org/wiki/Special:FilePath/Venus%20Arles.jpg;;;
Calle Venus;Mujer;Venus;0;1.0;diosa romana de la belleza y el amor erótico;https://es.wikipedia.org/wiki/Venus_(mitolog%C3%ADa);http://commons.wikimedia.org/wiki/Special:FilePath/Venus%20Arles.jpg;;;
Calle Virgen de Icíar;Mujer;Virgen de Icíar;1;;;;;;;1
Calle Virgen de los Remedios;Mujer;Virgen de los Remedios;1;;Advocación mariana;https://es.wikipedia.org/wiki/Virgen_de_los_Remedios;http://commons.wikimedia.org/wiki/Special:FilePath/Remedios.JPG;;;1
Avenida 1º de Mayo;NA;1º de Mayo;0;;;;;;;
Calle 21 de Marzo;NA;21 de Marzo;0;;;;;;;
Calle 8 de Marzo;NA;8 de Marzo;0;;;;;;;
Calle de 8 de Marzo;NA;8 de Marzo;0;;;;;;;
Calle los Abedules;NA;Abedules;0;;;;;;;
Calle los Abetos;NA;Abetos;0;;;;;;;
Calle las Acacias;NA;Acacias;0;;;;;;;
Calle los Acebos;NA;Acebos;0;;;;;;;
Calle Acnur;NA;Acnur;0;;;;;;;
Calle de las Adelfas;NA;Adelfas;0;;;;;;;
Calle Aeronáutica;NA;Aeronáutica;0;;;;;;;
Calle África;NA;África;0;;;;;;;
Calle Agrónomos;NA;Agrónomos;0;;;;;;;
Calle Alameda;NA;Alameda;0;;;;;;;1
Calle del Álamo;NA;Álamo;0;;;;;;;1
Calle Álava;NA;Álava;0;;;;;;;1
Calle de Alcobendas;NA;Alcobendas;0;;;;;;;
Avenida de Alcorcón;NA;Alcorcón;0;;;;;;;
Calle de Aldea del Fresno;NA;Aldea del Fresno;0;;;;;;;
Calle de la Alegría;NA;Alegría;0;;;;;;;
Calle los Alfareros;NA;Alfareros;0;;;;;;;
Calle Los Alfares;NA;Alfares;0;;;;;;;1
Calle Alhucemas;NA;Alhucemas;0;;;;;;;
Calle los Almendros;NA;Almendros;0;;;;;;;
Calle Alpedrete;NA;Alpedrete;0;;;;;;;
Calle los Alpes;NA;Alpes;0;;;;;;;1
Calle Amapolas;NA;Amapolas;0;;;;;;;
Calle Amazonas;NA;Amazonas;0;;;;;;;
Avenida de América;NA;América;0;;;;;;;
Calle Ancón;NA;Ancón;0;;;;;;;
Calle Andalucía;NA;Andalucía;0;;;;;;;
Calle Antártico;NA;Antártico;0;;;;;;;
Entrada aparcamiento;NA;aparcamiento;0;;;;;;;
Calle de Aragón;NA;Aragón;0;;;;;;;
Calle Aragón;NA;Aragón;0;;;;;;;1
Calle Aranjuez;NA;Aranjuez;0;;;;;;;1
Calle la Arboleda;NA;Arboleda;0;;;;;;;1
Calle los Arces;NA;Arces;0;;;;;;;
Calle Argentina;NA;Argentina;0;;;;;;;1
Calle Armada Española;NA;Armada Española;0;;;;;;;
Calle Arosa;NA;Arosa;0;;;;;;;
Avenida de Arroyomolinos;NA;Arroyomolinos;0;;;;;;;
Calle los Artesanos;NA;Artesanos;0;;;;;;;
Calle Ártico;NA;Ártico;0;;;;;;;
Calle Asia;NA;Asia;0;;;;;;;
Calle Astorga;NA;Astorga;0;;;;;;;1
Calle de Asturias;NA;Asturias;0;;;;;;;
Calle Atacama;NA;Atacama;0;;;;;;;
Avenida de Atenas;NA;Atenas;0;;;;;;;1
Calle Atlántico;NA;Atlántico;0;;;;;;;
Calle Ávila;NA;Ávila;0;;;;;;;1
Calle Badajoz;NA;Badajoz;0;;;;;;;1
Calle Bailén;NA;Bailén;0;;;;;;;1
Calle de Batres;NA;Batres;0;;;;;;;
Avenida Bellas Vistas;NA;Bellas Vistas;0;;;;;;;1
Calle Berlín;NA;Berlín;0;;;;;;;1
Calle Berna;NA;Berna;0;;;;;;;
Calle Betanzos;NA;Betanzos;0;;;;;;;
Calle Bilbao;NA;Bilbao;0;;;;;;;1
Calle Boadilla;NA;Boadilla;0;;;;;;;
Travesía de Boadilla;NA;Boadilla;0;;;;;;;
Calle del Bosque;NA;Bosque;0;;;;;;;
Plaza de Brasil;NA;Brasil;0;;;;;;;1
Calle Brasil;NA;Brasil;0;;;;;;;1
Calle Bratislava;NA;Bratislava;0;;;;;;;1
Calle Brunete;NA;Brunete;0;;;;;;;1
Calle Bruselas;NA;Bruselas;0;;;;;;;
Calle de Bruselas;NA;Bruselas;0;;;;;;;
Calle Bucraa;NA;Bucraa;0;;;;;;;
Calle Budapest;NA;Budapest;0;;;;;;;1
Calle Buitrago;NA;Buitrago;0;;;;;;;1
Calle Burgos;NA;Burgos;0;;;;;;;1
Calle de Bustarviejo;NA;Bustarviejo;0;;;;;;;
Calle del Cabo San Vicente;NA;Cabo San Vicente;0;;;;;;;
Calle Cáceres;NA;Cáceres;0;;;;;;;1
Calle Calandria;NA;Calandria;0;;;;;;;
Calle Caldas de Reyes;NA;Caldas de Reyes;0;;;;;;;
Calle Cambados;NA;Cambados;0;;;;;;;
Calle de las Camelias;NA;Camelias;0;;;;;;;
Calle Camorro;NA;Camorro;0;;;;;;;1
Calle Campo Santo;NA;Campo Santo;0;;;;;;;1
Calle Canaleja;NA;Canaleja;0;;;;;;;1
Avenida Cantarranas;NA;Cantarranas;0;;;;;;;1
Calle de los Cantos;NA;Cantos;0;;;;;;;1
Calle Cañada;NA;Cañada;0;;;;;;;1
Plazuela de la Capa Española;NA;Capa Española;0;;;;;;;1
Avenida Los Carabancheles;NA;Carabancheles;0;;;;;;;1
Calle Carabaña;NA;Carabaña;0;;;;;;;
Calle Carballino;NA;Carballino;0;;;;;;;
Paseo de los Castaños;NA;Castaños;0;;;;;;;
Paseo Castilla;NA;Castilla;0;;;;;;;1
Paseo de Castilla;NA;Castilla;0;;;;;;;1
Travesía de Castilla;NA;Castilla;0;;;;;;;
Avenida del Castillo;NA;Castillo;0;;;;;;;
Avenida de los Castillos;NA;Castillos;0;;;;;;;
Avenida de la Caza;NA;Caza;0;;;;;;;
Calle Cazadores;NA;Cazadores;0;;;;;;;
Calle Celanova;NA;Celanova;0;;;;;;;
Camino al Cementerio-Tanatorio de Alcorcón;NA;Cementerio-Tanatorio de Alcorcón;0;;;;;;;1
Calle de Cercedilla;NA;Cercedilla;0;;;;;;;
Calle los Cerrajeros;NA;Cerrajeros;0;;;;;;;
Calle Cerrajón;NA;Cerrajón;0;;;;;;;1
Calle de Chapinería;NA;Chapinería;0;;;;;;;
Calle Chile;NA;Chile;0;;;;;;;1
Calle los Chopos;NA;Chopos;0;;;;;;;
Travesía de las Ciencias;NA;Ciencias;0;;;;;;;
Travesía Ciencias;NA;Ciencias;0;;;;;;;
Pasaje Cieza;NA;Cieza;0;;;;;;;
Paseo de los Ciruelos;NA;Ciruelos;0;;;;;;;
Calle Cisneros;NA;Cisneros;0;;;;;;;1
Travesía Cisneros;NA;Cisneros;0;;;;;;;1
Calle Ciudad Real;NA;Ciudad Real;0;;;;;;;1
Calle de la Ciudadania;NA;Ciudadania;0;;;;;;;
Calle del Clavel;NA;Clavel;0;;;;;;;1
Calle Codornices;NA;Codornices;0;;;;;;;
Colada de Pozuelo;NA;Colada de Pozuelo;0;;;;;;;
Avenida Colada de Pozuelo;NA;Colada de Pozuelo;0;;;;;;;
Calle Colombia;NA;Colombia;0;;;;;;;1
Calle Comusa;NA;Comusa;0;;;;;;;1
Plaza de la Constitución;NA;Constitución;0;;;;;;;
Calle Cooperación;NA;Cooperación;0;;;;;;;
Calle Copenhague;NA;Copenhague;0;;;;;;;
Calle Córdoba;NA;Córdoba;0;;;;;;;1
Plaza La Coruña;NA;Coruña;0;;;;;;;1
Plaza de La Coruña;NA;Coruña;0;;;;;;;1
Calle de Coslada;NA;Coslada;0;;;;;;;
Calle Cuba;NA;Cuba;0;;;;;;;1
Calle Cubas;NA;Cubas;0;;;;;;;
Calle Cuenca;NA;Cuenca;0;;;;;;;1
Calle de la Dalia;NA;Dalia;0;;;;;;;
Calle Dos de Mayo;NA;de Mayo;0;;;;;;;1
Calle Democracia;NA;Democracia;0;;;;;;;
Calle del Depósito;NA;Depósito;0;;;;;;;1
Calle Derechos Civiles;NA;Derechos Civiles;0;;;;;;;
Avenida de los Derechos Humanos;NA;Derechos Humanos;0;;;;;;;1
Calle Desmonte;NA;Desmonte;0;;;;;;;1
Calle Diversidad;NA;Diversidad;0;;;;;;;
Calle de Doñana;NA;Doñana;0;;;;;;;
Calle del Drago;NA;Drago;0;;;;;;;
Circuito Dreamfit;NA;Dreamfit;0;;;;;;;
Calle Dublín;NA;Dublín;0;;;;;;;
Calle Los Ebanistas;NA;Ebanistas;0;;;;;;;
Calle Ecuador;NA;Ecuador;0;;;;;;;1
Calle Ejército de Tierra;NA;Ejército de Tierra;0;;;;;;;
Calle Ejército del Aire;NA;Ejército del Aire;0;;;;;;;
Calle Elche;NA;Elche;0;;;;;;;1
Calle los Electricistas;NA;Electricistas;0;;;;;;;
Calle de la Electrónica;NA;Electrónica;0;;;;;;;
Calle las Encinas;NA;Encinas;0;;;;;;;
Calle las Eras;NA;Eras;0;;;;;;;1
Calle la Ermita;NA;Ermita;0;;;;;;;1
Calle de los Escolares;NA;Escolares;0;;;;;;;
Calle del Escorial;NA;Escorial;0;;;;;;;
Calle las Escuelas;NA;Escuelas;0;;;;;;;1
Plaza las Escuelas;NA;Escuelas;0;;;;;;;1
Calle Espada;NA;Espada;0;;;;;;;1
Plaza de España;NA;España;0;;;;;;;1
Calle El Espinar;NA;Espinar;0;;;;;;;1
Calle la Estación;NA;Estación;0;;;;;;;1
Calle de Estambul;NA;Estambul;0;;;;;;;
Calle Estocolmo;NA;Estocolmo;0;;;;;;;1
Calle de Estrasburgo;NA;Estrasburgo;0;;;;;;;
Calle Estrasburgo;NA;Estrasburgo;0;;;;;;;
Avenida de Europa;NA;Europa;0;;;;;;;
Paseo Extremadura;NA;Extremadura;0;;;;;;;1
Calle Fábricas;NA;Fábricas;0;;;;;;;
Calle los Faisanes;NA;Faisanes;0;;;;;;;
Calle Físicas;NA;Físicas;0;;;;;;;
Avenida de las Flores;NA;Flores;0;;;;;;;
Calle Fonsagrada;NA;Fonsagrada;0;;;;;;;
Plaza de las Fraguas;NA;Fraguas;0;;;;;;;1
Calle las Fraguas;NA;Fraguas;0;;;;;;;
Calle Fraternidad;NA;Fraternidad;0;;;;;;;
Calle de Fresnedillas;NA;Fresnedillas;0;;;;;;;
Calle Fuenlabrada;NA;Fuenlabrada;0;;;;;;;1
Calle Fuente Cisneros;NA;Fuente Cisneros;0;;;;;;;
Travesía Fuente Cisneros;NA;Fuente Cisneros;0;;;;;;;
Calle Fuente del Espino;NA;Fuente del Espino;0;;;;;;;
Avenida Fuerzas Armadas;NA;Fuerzas Armadas;0;;;;;;;
Calle de Galapagar;NA;Galapagar;0;;;;;;;
Calle los Galgos;NA;Galgos;0;;;;;;;
Calle los Gamos;NA;Gamos;0;;;;;;;
Calle de las Gardenias;NA;Gardenias;0;;;;;;;
Gasolinera;NA;Gasolinera;0;;;;;;;
Calle Geológicas;NA;Geológicas;0;;;;;;;
Calle Getafe;NA;Getafe;0;;;;;;;1
Calle Gobi;NA;Gobi;0;;;;;;;
Calle Granados;NA;Granados;0;;;;;;;
Calle Guadalajara;NA;Guadalajara;0;;;;;;;1
Calle Guardia Civil;NA;Guardia Civil;0;;;;;;;
Calle Guindales;NA;Guindales;0;;;;;;;1
Travesía Guindales;NA;Guindales;0;;;;;;;1
Calle Guipuzcoa;NA;Guipuzcoa;0;;;;;;;1
Calle Guipúzcoa;NA;Guipúzcoa;0;;;;;;;
Calle Guitiriz;NA;Guitiriz;0;;;;;;;
Calle las Hayas;NA;Hayas;0;;;;;;;
Calle de las Hayas;NA;Hayas;0;;;;;;;
Calle Helsinki;NA;Helsinki;0;;;;;;;
Calle Hermanamiento;NA;Hermanamiento;0;;;;;;;
Calle la Higuera;NA;Higuera;0;;;;;;;
Plaza de la Hispanidad;NA;Hispanidad;0;;;;;;;1
Calle Hogar 68;NA;Hogar 68;0;;;;;;;1
Calle Hormigoneras;NA;Hormigoneras;0;;;;;;;
Calle Huerta;NA;Huerta;0;;;;;;;1
Calle la Iglesia;NA;Iglesia;0;;;;;;;1
Calle Iglesia;NA;Iglesia;0;;;;;;;1
Calle Igualdad;NA;Igualdad;0;;;;;;;
Calle Iguazú;NA;Iguazú;0;;;;;;;
Calle Illescas;NA;Illescas;0;;;;;;;1
Calle Independencia;NA;Independencia;0;;;;;;;1
Calle Índico;NA;Índico;0;;;;;;;
Calle de las Industrias;NA;Industrias;0;;;;;;;
Calle Industrias;NA;Industrias;0;;;;;;;
Calle Informática;NA;Informática;0;;;;;;;
Calle de los Institutos;NA;Institutos;0;;;;;;;
Calle de las Islas Cíes;NA;Islas Cíes;0;;;;;;;
Calle Jabalíes;NA;Jabalíes;0;;;;;;;
Calle de la Jabonería;NA;Jabonería;0;;;;;;;1
Calle Jabonería;NA;Jabonería;0;;;;;;;1
Calle Jacaranda;NA;Jacaranda;0;;;;;;;
Calle del Jacinto;NA;Jacinto;0;;;;;;;
Calle Jaén;NA;Jaén;0;;;;;;;1
Calle de Japón;NA;Japón;0;;;;;;;1
Calle Jardín;NA;Jardín;0;;;;;;;1
Calle de los Jazmines;NA;Jazmines;0;;;;;;;
Calle Justicia;NA;Justicia;0;;;;;;;
Kalahari;NA;Kalahari;0;;;;;;;
Calle Kilimanjaro;NA;Kilimanjaro;0;;;;;;;
King Auto;NA;King Auto;0;;;;;;;
Calle de la Laguna;NA;Laguna;0;;;;;;;
Travesía Laguna;NA;Laguna;0;;;;;;;
Avenida de Leganés;NA;Leganés;0;;;;;;;1
Calle Leganés;NA;Leganés;0;;;;;;;1
Calle de León;NA;León;0;;;;;;;1
Travesía Letras;NA;Letras;0;;;;;;;
Avenida de la Libertad;NA;Libertad;0;;;;;;;
Calle las Liebres;NA;Liebres;0;;;;;;;
Calle de las Lilas;NA;Lilas;0;;;;;;;
Calle los Lilos;NA;Lilos;0;;;;;;;
Calle de los Lirios;NA;Lirios;0;;;;;;;
Avenida Lisboa;NA;Lisboa;0;;;;;;;1
Avenida de Lisboa;NA;Lisboa;0;;;;;;;1
Calle Livepool;NA;Livepool;0;;;;;;;
Calle Loeches;NA;Loeches;0;;;;;;;
Calle Logroño;NA;Logroño;0;;;;;;;1
Calle Londres;NA;Londres;0;;;;;;;
Calle de Lozoya;NA;Lozoya;0;;;;;;;
Plaza Lugo;NA;Lugo;0;;;;;;;
Plaza de Lugo;NA;Lugo;0;;;;;;;1
Calle Luna;NA;Luna;0;;;;;;;1
Calle de la Luna;NA;Luna;0;;;;;;;1
Calle Luxemburgo;NA;Luxemburgo;0;;;;;;;
Avenida M-501;NA;M-501;0;;;;;;;
Avenida M40;NA;M40;0;;;;;;;
Calle Madrid;NA;Madrid;0;;;;;;;1
Calle los Madroños;NA;Madroños;0;;;;;;;
Calle Málaga;NA;Málaga;0;;;;;;;1
Calle Manchester;NA;Manchester;0;;;;;;;
Calle Maquinaria;NA;Maquinaria;0;;;;;;;
Calle de las Margaritas;NA;Margaritas;0;;;;;;;
Calle los Mastines;NA;Mastines;0;;;;;;;
Calle Matadero;NA;Matadero;0;;;;;;;1
Calle Mayarí;NA;Mayarí;0;;;;;;;
Calle Mayor;NA;Mayor;0;;;;;;;1
Plaza Mayor;NA;Mayor;0;;;;;;;
Callejón Mayor;NA;Mayor;0;;;;;;;1
Calle del Mazo;NA;Mazo;0;;;;;;;
McAuto;NA;McAuto;0;;;;;;;
Calle Mediterráneo;NA;Mediterráneo;0;;;;;;;
Calle Meloneros;NA;Meloneros;0;;;;;;;
Calle Mercurio;NA;Mercurio;0;;;;;;;
Calle Mérida;NA;Mérida;0;;;;;;;1
Calle del Mestizaje;NA;Mestizaje;0;;;;;;;
Calle del Metal;NA;Metal;0;;;;;;;
Calle de Milán;NA;Milán;0;;;;;;;1
Calle Minas;NA;Minas;0;;;;;;;
Calle el Molar;NA;Molar;0;;;;;;;1
Calle Mondoñedo;NA;Mondoñedo;0;;;;;;;
Calle del Monte;NA;Monte;0;;;;;;;1
Calle Monte;NA;Monte;0;;;;;;;1
Avenida de Montepríncipe;NA;Montepríncipe;0;;;;;;;
Calle los Monteros;NA;Monteros;0;;;;;;;
Calle Montoro;NA;Montoro;0;;;;;;;1
Calle Moraleja;NA;Moraleja;0;;;;;;;1
Calle Moralzarzal;NA;Moralzarzal;0;;;;;;;
Avenida de Móstoles;NA;Móstoles;0;;;;;;;1
Camino de Móstoles;NA;Móstoles;0;;;;;;;
Travesía de Móstoles;NA;Móstoles;0;;;;;;;
Calle Munich;NA;Munich;0;;;;;;;
Calle la Nacho;NA;Nacho;0;;;;;;;1
Ronda de las Naciones Unidas;NA;Naciones Unidas;0;;;;;;;
Calle Los Naranjos;NA;Naranjos;0;;;;;;;
Calle de los Nardos;NA;Nardos;0;;;;;;;
Calle Navalcarnero;NA;Navalcarnero;0;;;;;;;1
Calle Navales;NA;Navales;0;;;;;;;
Calle Navarra;NA;Navarra;0;;;;;;;1
Calle las Naves;NA;Naves;0;;;;;;;
Calle Nejapa;NA;Nejapa;0;;;;;;;
Calle Nilo;NA;Nilo;0;;;;;;;
Calle los Nogales;NA;Nogales;0;;;;;;;
Calle Noria;NA;Noria;0;;;;;;;1
Travesía Noria;NA;Noria;0;;;;;;;
Calle de Noya;NA;Noya;0;;;;;;;
Calle Nueva;NA;Nueva;0;;;;;;;1
Plaza Obradoiro;NA;Obradoiro;0;;;;;;;1
Plaza del Obradoiro;NA;Obradoiro;0;;;;;;;1
Calle Oceanía;NA;Oceanía;0;;;;;;;
Avenida del Oeste;NA;Oeste;0;;;;;;;1
Calle Olimpiada;NA;Olimpiada;0;;;;;;;
Calle los Olivos;NA;Olivos;0;;;;;;;
Calle los Olmos;NA;Olmos;0;;;;;;;
Plaza de Ondarreta;NA;Ondarreta;0;;;;;;;
Plaza de Orense;NA;Orense;0;;;;;;;1
Calle Oslo;NA;Oslo;0;;;;;;;
Calle Oviedo;NA;Oviedo;0;;;;;;;1
Calle Pacífico;NA;Pacífico;0;;;;;;;
Calle Padrón;NA;Padrón;0;;;;;;;
Calle los Pajaritos;NA;Pajaritos;0;;;;;;;
Calle Palencia;NA;Palencia;0;;;;;;;1
Calle de las Palmeras;NA;Palmeras;0;;;;;;;
Calle Paraguay;NA;Paraguay;0;;;;;;;1
Calle París;NA;París;0;;;;;;;
Acceso a Parking Los Alfares;NA;Parking Los Alfares;0;;;;;;;1
Acceso párking privado;NA;párking privado;0;;;;;;;1
Calle de Parla;NA;Parla;0;;;;;;;
Calle del Parque Bujaruelo;NA;Parque Bujaruelo;0;;;;;;;
Calle del Parque de Cabañeros;NA;Parque de Cabañeros;0;;;;;;;
Calle Parque de Covadonga;NA;Parque de Covadonga;0;;;;;;;
Calle Parque de Monfragüe;NA;Parque de Monfragüe;0;;;;;;;
Calle del Parque de Ordesa;NA;Parque de Ordesa;0;;;;;;;
Travesía Parque del Teide;NA;Parque del Teide;0;;;;;;;
Calle Parque del Teide;NA;Parque del Teide;0;;;;;;;
Calle del Parque Ferial;NA;Parque Ferial;0;;;;;;;
Calle del Parque Grande;NA;Parque Grande;0;;;;;;;
